province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,year,registered_male,registered_female,graduated_male,graduated_female
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,bachelor,2012,77,69,21,17
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,bachelor,2013,71,82,21,24
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,bachelor,2014,76,65,22,21
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,bachelor,2015,85,57,26,24
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,bachelor,2016,84,58,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,propedeuse bachelor,2012,63,34,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,propedeuse bachelor,2013,87,37,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,propedeuse bachelor,2014,87,36,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,propedeuse bachelor,2015,76,37,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56627,B Bestuurskunde,voltijd onderwijs,propedeuse bachelor,2016,76,39,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,2011,,,33,22
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,2012,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,2013,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,2014,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,2015,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,bachelor,2011,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,bachelor,2012,111,48,37,25
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,bachelor,2013,101,43,45,14
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,bachelor,2014,99,55,41,15
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,bachelor,2015,111,63,38,25
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,bachelor,2016,101,64,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,propedeuse bachelor,2012,87,31,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,propedeuse bachelor,2013,97,33,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,propedeuse bachelor,2014,84,38,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,propedeuse bachelor,2015,87,35,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56947,"B Geografie, Planologie en Milieu",voltijd onderwijs,propedeuse bachelor,2016,74,35,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60132,M Social and Cultural Science: Comparative Research on Societies (research),voltijd onderwijs,master,2011,,,7,4
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60132,M Social and Cultural Science: Comparative Research on Societies (research),voltijd onderwijs,master,2012,10,14,0,7
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60132,M Social and Cultural Science: Comparative Research on Societies (research),voltijd onderwijs,master,2013,14,14,5,5
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60132,M Social and Cultural Science: Comparative Research on Societies (research),voltijd onderwijs,master,2014,12,21,6,5
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60132,M Social and Cultural Science: Comparative Research on Societies (research),voltijd onderwijs,master,2015,11,24,2,4
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60132,M Social and Cultural Science: Comparative Research on Societies (research),voltijd onderwijs,master,2016,13,29,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60203,M Political Science,voltijd onderwijs,master,2011,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60203,M Political Science,voltijd onderwijs,master,2012,0,0,1,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60203,M Political Science,voltijd onderwijs,master,2013,54,22,25,11
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60203,M Political Science,voltijd onderwijs,master,2014,53,38,27,14
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60203,M Political Science,voltijd onderwijs,master,2015,64,44,15,20
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60203,M Political Science,voltijd onderwijs,master,2016,72,47,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60253,M Anthropology and Development Studies,voltijd onderwijs,master,2011,,,3,25
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60253,M Anthropology and Development Studies,voltijd onderwijs,master,2012,7,30,6,23
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60253,M Anthropology and Development Studies,voltijd onderwijs,master,2013,2,22,1,15
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60253,M Anthropology and Development Studies,voltijd onderwijs,master,2014,7,22,5,17
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60253,M Anthropology and Development Studies,voltijd onderwijs,master,2015,13,25,7,22
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60253,M Anthropology and Development Studies,voltijd onderwijs,master,2016,7,21,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60260,M Psychologie,voltijd onderwijs,master,2011,,,76,218
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60260,M Psychologie,voltijd onderwijs,master,2012,96,342,71,255
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60260,M Psychologie,voltijd onderwijs,master,2013,75,329,40,210
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60260,M Psychologie,voltijd onderwijs,master,2014,89,371,43,240
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60260,M Psychologie,voltijd onderwijs,master,2015,102,396,59,250
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60260,M Psychologie,voltijd onderwijs,master,2016,83,309,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60266,M Behavioural Science (research),voltijd onderwijs,master,2011,,,10,29
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60266,M Behavioural Science (research),voltijd onderwijs,master,2012,17,64,5,31
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60266,M Behavioural Science (research),voltijd onderwijs,master,2013,18,56,9,24
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60266,M Behavioural Science (research),voltijd onderwijs,master,2014,18,55,6,32
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60266,M Behavioural Science (research),voltijd onderwijs,master,2015,24,50,11,15
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60266,M Behavioural Science (research),voltijd onderwijs,master,2016,26,61,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,duaal onderwijs,master,2011,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,duaal onderwijs,master,2012,0,0,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,duaal onderwijs,master,2013,2,0,1,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,duaal onderwijs,master,2014,4,0,1,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,duaal onderwijs,master,2015,3,1,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,duaal onderwijs,master,2016,3,3,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,voltijd onderwijs,master,2011,,,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,voltijd onderwijs,master,2012,0,0,0,1
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,voltijd onderwijs,master,2013,88,72,34,25
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,voltijd onderwijs,master,2014,86,72,37,32
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,voltijd onderwijs,master,2015,90,75,38,35
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60466,M Human Geography,voltijd onderwijs,master,2016,91,81,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,2011,,,10,11
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,2012,8,12,9,10
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,2013,10,9,7,7
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,2014,11,6,9,5
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,2015,8,8,7,8
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66601,M Sociologie,voltijd onderwijs,master,2016,5,17,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,2011,,,14,14
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,2012,35,21,10,8
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,2013,0,0,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,2014,0,0,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,2015,0,0,0,0
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66606,M Politicologie,voltijd onderwijs,master,2016,0,0,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,2011,,,6,218
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,2012,15,287,8,177
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,2013,11,300,7,195
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,2014,6,304,2,165
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,2015,7,314,2,170
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66607,M Pedagogische Wetenschappen,voltijd onderwijs,master,2016,7,340,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,2011,,,3,20
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,2012,4,14,1,7
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,2013,5,21,2,10
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,2014,9,40,1,25
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,2015,11,36,6,21
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66613,M Onderwijskunde,voltijd onderwijs,master,2016,8,59,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2011,,,25,52
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2012,30,51,21,32
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2013,29,64,17,46
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2014,31,49,22,39
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2015,35,56,25,43
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66615,M Communicatiewetenschap,voltijd onderwijs,master,2016,33,62,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,duaal onderwijs,master,2012,1,0,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,duaal onderwijs,master,2013,0,0,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,duaal onderwijs,master,2014,0,0,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,duaal onderwijs,master,2015,0,0,,
Gelderland,268,NIJMEGEN,reguliere inst.,21PM,Radboud Universiteit Nijmegen,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),66620,M Sociale Geografie,duaal onderwijs,master,2016,0,0,,
